date,event,group,value
2012-10-01,agreement,IC,0
2012-10-01,barrel_bomb,IC,0
2012-10-01,massacre,IC,0
2012-10-01,intervention,IC,0
2012-10-01,shelling,IC,0
2012-10-01,battle,IC,0
2012-10-01,chemical,YPG,0
2012-10-01,air_strike,YPG,0
2012-10-01,agreement,YPG,0
2012-10-01,barrel_bomb,YPG,1
2012-10-01,massacre,YPG,0
2012-10-01,intervention,YPG,0
2012-10-01,shelling,YPG,1
2012-10-01,battle,YPG,0
2012-11-01,chemical,IS,0
2012-11-01,air_strike,IS,0
2012-11-01,agreement,IS,0
2012-11-01,barrel_bomb,IS,0
2012-11-01,massacre,IS,0
2012-11-01,intervention,IS,0
2012-11-01,shelling,IS,0
2012-11-01,battle,IS,0
2012-11-01,chemical,UN,0
2012-11-01,air_strike,UN,0
2012-11-01,agreement,UN,0
2012-11-01,barrel_bomb,UN,0
2012-11-01,massacre,UN,0
2012-11-01,intervention,UN,0
2012-11-01,shelling,UN,0
2012-11-01,battle,UN,0
2012-11-01,chemical,US,0
2012-11-01,air_strike,US,0
2012-11-01,agreement,US,0
2012-11-01,barrel_bomb,US,0
2012-11-01,massacre,US,0
2012-11-01,intervention,US,0
2012-11-01,shelling,US,0
2012-11-01,battle,US,0
2012-11-01,chemical,RS,0
2012-11-01,air_strike,RS,1
2012-11-01,agreement,RS,0
2012-11-01,barrel_bomb,RS,0
2012-11-01,massacre,RS,0
2012-11-01,intervention,RS,0
2012-11-01,shelling,RS,0
2012-11-01,battle,RS,0
2012-11-01,chemical,HZB,0
2012-11-01,air_strike,HZB,0
2012-11-01,agreement,HZB,0
2012-11-01,barrel_bomb,HZB,0
2012-11-01,massacre,HZB,0
2012-11-01,intervention,HZB,0
2012-11-01,shelling,HZB,0
2012-11-01,battle,HZB,0
2012-11-01,chemical,ANF,0
2012-11-01,air_strike,ANF,0
2012-11-01,agreement,ANF,0
2012-11-01,barrel_bomb,ANF,0
2012-11-01,massacre,ANF,0
2012-11-01,intervention,ANF,0
2012-11-01,shelling,ANF,0
2012-11-01,battle,ANF,0
2012-11-01,chemical,IR,0
2012-11-01,air_strike,IR,0
2012-11-01,agreement,IR,0
2012-11-01,barrel_bomb,IR,0
2012-11-01,massacre,IR,0
2012-11-01,intervention,IR,0
2012-11-01,shelling,IR,0
2012-11-01,battle,IR,0
2012-11-01,chemical,ASS,0
2012-11-01,air_strike,ASS,19
2012-11-01,agreement,ASS,0
2012-11-01,barrel_bomb,ASS,6
2012-11-01,massacre,ASS,9
2012-11-01,intervention,ASS,0
2012-11-01,shelling,ASS,45
2012-11-01,battle,ASS,0
2012-11-01,chemical,FSA,0
2012-11-01,air_strike,FSA,3
2012-11-01,agreement,FSA,0
2012-11-01,barrel_bomb,FSA,2
2012-11-01,massacre,FSA,0
2012-11-01,intervention,FSA,0
2012-11-01,shelling,FSA,8
2012-11-01,battle,FSA,0
2012-11-01,chemical,IC,0
2012-11-01,air_strike,IC,0
2012-11-01,agreement,IC,0
2012-11-01,barrel_bomb,IC,0
2012-11-01,massacre,IC,0
2012-11-01,intervention,IC,0
2012-11-01,shelling,IC,0
2012-11-01,battle,IC,0
2012-11-01,chemical,YPG,0
2012-11-01,air_strike,YPG,0
2012-11-01,agreement,YPG,0
2012-11-01,barrel_bomb,YPG,0
2012-11-01,massacre,YPG,0
2012-11-01,intervention,YPG,0
2012-11-01,shelling,YPG,1
2012-11-01,battle,YPG,0
2012-12-01,chemical,IS,0
2012-12-01,air_strike,IS,0
2012-12-01,agreement,IS,0
2012-12-01,barrel_bomb,IS,0
2012-12-01,massacre,IS,0
2012-12-01,intervention,IS,0
2012-12-01,shelling,IS,0
2012-12-01,battle,IS,0
2012-12-01,chemical,UN,0
2012-12-01,air_strike,UN,0
2012-12-01,agreement,UN,0
2012-12-01,barrel_bomb,UN,0
2012-12-01,massacre,UN,0
2012-12-01,intervention,UN,0
2012-12-01,shelling,UN,0
2012-12-01,battle,UN,0
2012-12-01,chemical,US,0
2012-12-01,air_strike,US,0
2012-12-01,agreement,US,0
2012-12-01,barrel_bomb,US,0
2012-12-01,massacre,US,0
2012-12-01,intervention,US,0
2012-12-01,shelling,US,0
2012-12-01,battle,US,0
2012-12-01,chemical,RS,0
2012-12-01,air_strike,RS,0
2012-12-01,agreement,RS,0
2012-12-01,barrel_bomb,RS,0
2012-12-01,massacre,RS,0
2012-12-01,intervention,RS,0
2012-12-01,shelling,RS,0
2012-12-01,battle,RS,0
2012-12-01,chemical,HZB,0
2012-12-01,air_strike,HZB,0
2012-12-01,agreement,HZB,0
2012-12-01,barrel_bomb,HZB,0
2012-12-01,massacre,HZB,0
2012-12-01,intervention,HZB,0
2012-12-01,shelling,HZB,0
2012-12-01,battle,HZB,0
2012-12-01,chemical,ANF,0
2012-12-01,air_strike,ANF,0
2012-12-01,agreement,ANF,0
2012-12-01,barrel_bomb,ANF,0
2012-12-01,massacre,ANF,0
2012-12-01,intervention,ANF,0
2012-12-01,shelling,ANF,0
2012-12-01,battle,ANF,0
2012-12-01,chemical,IR,0
2012-12-01,air_strike,IR,0
2012-12-01,agreement,IR,0
2012-12-01,barrel_bomb,IR,0
2012-12-01,massacre,IR,0
2012-12-01,intervention,IR,0
2012-12-01,shelling,IR,0
2012-12-01,battle,IR,0
2012-12-01,chemical,ASS,1
2012-12-01,air_strike,ASS,34
2012-12-01,agreement,ASS,0
2012-12-01,barrel_bomb,ASS,8
2012-12-01,massacre,ASS,14
2012-12-01,intervention,ASS,0
2012-12-01,shelling,ASS,42
2012-12-01,battle,ASS,2
2012-12-01,chemical,FSA,0
2012-12-01,air_strike,FSA,2
2012-12-01,agreement,FSA,0
2012-12-01,barrel_bomb,FSA,0
2012-12-01,massacre,FSA,0
2012-12-01,intervention,FSA,0
2012-12-01,shelling,FSA,5
2012-12-01,battle,FSA,3
2012-12-01,chemical,IC,0
2012-12-01,air_strike,IC,0
2012-12-01,agreement,IC,0
2012-12-01,barrel_bomb,IC,0
2012-12-01,massacre,IC,0
2012-12-01,intervention,IC,0
2012-12-01,shelling,IC,0
2012-12-01,battle,IC,0
2012-12-01,chemical,YPG,0
2012-12-01,air_strike,YPG,0
2012-12-01,agreement,YPG,0
2012-12-01,barrel_bomb,YPG,0
2012-12-01,massacre,YPG,0
2012-12-01,intervention,YPG,0
2012-12-01,shelling,YPG,0
2012-12-01,battle,YPG,0
2013-01-01,chemical,IS,0
2013-01-01,air_strike,IS,0
2013-01-01,agreement,IS,0
2013-01-01,barrel_bomb,IS,0
2013-01-01,massacre,IS,0
2013-01-01,intervention,IS,0
2013-01-01,shelling,IS,0
2013-01-01,battle,IS,0
2013-01-01,chemical,UN,0
2013-01-01,air_strike,UN,0
2013-01-01,agreement,UN,0
2013-01-01,barrel_bomb,UN,0
2013-01-01,massacre,UN,0
2013-01-01,intervention,UN,0
2013-01-01,shelling,UN,0
2013-01-01,battle,UN,0
2013-01-01,chemical,US,0
2013-01-01,air_strike,US,0
2013-01-01,agreement,US,0
2013-01-01,barrel_bomb,US,0
2013-01-01,massacre,US,0
2013-01-01,intervention,US,0
2013-01-01,shelling,US,0
2013-01-01,battle,US,0
2013-01-01,chemical,RS,0
2013-01-01,air_strike,RS,0
2013-01-01,agreement,RS,0
2013-01-01,barrel_bomb,RS,0
2013-01-01,massacre,RS,0
2013-01-01,intervention,RS,0
2013-01-01,shelling,RS,0
2013-01-01,battle,RS,0
2013-01-01,chemical,HZB,0
2013-01-01,air_strike,HZB,0
2013-01-01,agreement,HZB,0
2013-01-01,barrel_bomb,HZB,0
2013-01-01,massacre,HZB,0
2013-01-01,intervention,HZB,0
2013-01-01,shelling,HZB,0
2013-01-01,battle,HZB,0
2013-01-01,chemical,ANF,0
2013-01-01,air_strike,ANF,0
2013-01-01,agreement,ANF,0
2013-01-01,barrel_bomb,ANF,0
2013-01-01,massacre,ANF,0
2013-01-01,intervention,ANF,0
2013-01-01,shelling,ANF,0
2013-01-01,battle,ANF,0
2013-01-01,chemical,IR,0
2013-01-01,air_strike,IR,0
2013-01-01,agreement,IR,0
2013-01-01,barrel_bomb,IR,0
2013-01-01,massacre,IR,0
2013-01-01,intervention,IR,0
2013-01-01,shelling,IR,1
2013-01-01,battle,IR,0
2013-01-01,chemical,ASS,0
2013-01-01,air_strike,ASS,21
2013-01-01,agreement,ASS,0
2013-01-01,barrel_bomb,ASS,2
2013-01-01,massacre,ASS,23
2013-01-01,intervention,ASS,1
2013-01-01,shelling,ASS,38
2013-01-01,battle,ASS,2
2013-01-01,chemical,FSA,0
2013-01-01,air_strike,FSA,1
2013-01-01,agreement,FSA,0
2013-01-01,barrel_bomb,FSA,1
2013-01-01,massacre,FSA,0
2013-01-01,intervention,FSA,0
2013-01-01,shelling,FSA,9
2013-01-01,battle,FSA,4
2013-01-01,chemical,IC,0
2013-01-01,air_strike,IC,0
2013-01-01,agreement,IC,0
2013-01-01,barrel_bomb,IC,0
2013-01-01,massacre,IC,0
2013-01-01,intervention,IC,0
2013-01-01,shelling,IC,0
2013-01-01,battle,IC,0
2013-01-01,chemical,YPG,0
2013-01-01,air_strike,YPG,0
2013-01-01,agreement,YPG,0
2013-01-01,barrel_bomb,YPG,0
2013-01-01,massacre,YPG,0
2013-01-01,intervention,YPG,0
2013-01-01,shelling,YPG,0
2013-01-01,battle,YPG,0
2013-02-01,chemical,IS,0
2013-02-01,air_strike,IS,0
2013-02-01,agreement,IS,0
2013-02-01,barrel_bomb,IS,0
2013-02-01,massacre,IS,0
2013-02-01,intervention,IS,0
2013-02-01,shelling,IS,0
2013-02-01,battle,IS,0
2013-02-01,chemical,UN,0
2013-02-01,air_strike,UN,0
2013-02-01,agreement,UN,0
2013-02-01,barrel_bomb,UN,0
2013-02-01,massacre,UN,0
2013-02-01,intervention,UN,0
2013-02-01,shelling,UN,0
2013-02-01,battle,UN,0
2013-02-01,chemical,US,0
2013-02-01,air_strike,US,0
2013-02-01,agreement,US,0
2013-02-01,barrel_bomb,US,0
2013-02-01,massacre,US,0
2013-02-01,intervention,US,0
2013-02-01,shelling,US,0
2013-02-01,battle,US,0
2013-02-01,chemical,RS,0
2013-02-01,air_strike,RS,0
2013-02-01,agreement,RS,0
2013-02-01,barrel_bomb,RS,0
2013-02-01,massacre,RS,0
2013-02-01,intervention,RS,0
2013-02-01,shelling,RS,0
2013-02-01,battle,RS,0
2013-02-01,chemical,HZB,0
2013-02-01,air_strike,HZB,0
2013-02-01,agreement,HZB,0
2013-02-01,barrel_bomb,HZB,0
2013-02-01,massacre,HZB,0
2013-02-01,intervention,HZB,0
2013-02-01,shelling,HZB,0
2013-02-01,battle,HZB,0
2013-02-01,chemical,ANF,0
2013-02-01,air_strike,ANF,0
2013-02-01,agreement,ANF,0
2013-02-01,barrel_bomb,ANF,0
2013-02-01,massacre,ANF,0
2013-02-01,intervention,ANF,0
2013-02-01,shelling,ANF,0
2013-02-01,battle,ANF,0
2013-02-01,chemical,IR,0
2013-02-01,air_strike,IR,0
2013-02-01,agreement,IR,0
2013-02-01,barrel_bomb,IR,0
2013-02-01,massacre,IR,0
2013-02-01,intervention,IR,0
2013-02-01,shelling,IR,0
2013-02-01,battle,IR,0
2013-02-01,chemical,ASS,0
2013-02-01,air_strike,ASS,18
2013-02-01,agreement,ASS,0
2013-02-01,barrel_bomb,ASS,1
2013-02-01,massacre,ASS,11
2013-02-01,intervention,ASS,0
2013-02-01,shelling,ASS,25
2013-02-01,battle,ASS,5
2013-02-01,chemical,FSA,0
2013-02-01,air_strike,FSA,4
2013-02-01,agreement,FSA,0
2013-02-01,barrel_bomb,FSA,1
2013-02-01,massacre,FSA,0
2013-02-01,intervention,FSA,0
2013-02-01,shelling,FSA,3
2013-02-01,battle,FSA,2
2013-02-01,chemical,IC,0
2013-02-01,air_strike,IC,0
2013-02-01,agreement,IC,0
2013-02-01,barrel_bomb,IC,0
2013-02-01,massacre,IC,0
2013-02-01,intervention,IC,0
2013-02-01,shelling,IC,0
2013-02-01,battle,IC,0
2013-02-01,chemical,YPG,0
2013-02-01,air_strike,YPG,0
2013-02-01,agreement,YPG,0
2013-02-01,barrel_bomb,YPG,0
2013-02-01,massacre,YPG,0
2013-02-01,intervention,YPG,0
2013-02-01,shelling,YPG,0
2013-02-01,battle,YPG,0
2013-03-01,chemical,IS,0
2013-03-01,air_strike,IS,0
2013-03-01,agreement,IS,0
2013-03-01,barrel_bomb,IS,0
2013-03-01,massacre,IS,0
2013-03-01,intervention,IS,0
2013-03-01,shelling,IS,0
2013-03-01,battle,IS,0
2013-03-01,chemical,UN,0
2013-03-01,air_strike,UN,1
2013-03-01,agreement,UN,0
2013-03-01,barrel_bomb,UN,0
2013-03-01,massacre,UN,0
2013-03-01,intervention,UN,0
2013-03-01,shelling,UN,0
2013-03-01,battle,UN,0
2013-03-01,chemical,US,0
2013-03-01,air_strike,US,0
2013-03-01,agreement,US,0
2013-03-01,barrel_bomb,US,0
2013-03-01,massacre,US,0
2013-03-01,intervention,US,0
2013-03-01,shelling,US,0
2013-03-01,battle,US,0
2013-03-01,chemical,RS,0
2013-03-01,air_strike,RS,0
2013-03-01,agreement,RS,0
2013-03-01,barrel_bomb,RS,0
2013-03-01,massacre,RS,0
2013-03-01,intervention,RS,0
2013-03-01,shelling,RS,0
2013-03-01,battle,RS,0
2013-03-01,chemical,HZB,0
2013-03-01,air_strike,HZB,0
2013-03-01,agreement,HZB,0
2013-03-01,barrel_bomb,HZB,0
2013-03-01,massacre,HZB,0
2013-03-01,intervention,HZB,0
2013-03-01,shelling,HZB,0
2013-03-01,battle,HZB,0
2013-03-01,chemical,ANF,0
2013-03-01,air_strike,ANF,0
2013-03-01,agreement,ANF,0
2013-03-01,barrel_bomb,ANF,0
2013-03-01,massacre,ANF,0
2013-03-01,intervention,ANF,0
2013-03-01,shelling,ANF,0
2013-03-01,battle,ANF,0
2013-03-01,chemical,IR,0
2013-03-01,air_strike,IR,0
2013-03-01,agreement,IR,0
2013-03-01,barrel_bomb,IR,0
2013-03-01,massacre,IR,0
2013-03-01,intervention,IR,0
2013-03-01,shelling,IR,0
2013-03-01,battle,IR,0
2013-03-01,chemical,ASS,5
2013-03-01,air_strike,ASS,9
2013-03-01,agreement,ASS,0
2013-03-01,barrel_bomb,ASS,0
2013-03-01,massacre,ASS,5
2013-03-01,intervention,ASS,0
2013-03-01,shelling,ASS,17
2013-03-01,battle,ASS,2
2013-03-01,chemical,FSA,0
2013-03-01,air_strike,FSA,1
2013-03-01,agreement,FSA,0
2013-03-01,barrel_bomb,FSA,0
2013-03-01,massacre,FSA,0
2013-03-01,intervention,FSA,0
2013-03-01,shelling,FSA,1
2013-03-01,battle,FSA,0
2013-03-01,chemical,IC,0
2013-03-01,air_strike,IC,0
2013-03-01,agreement,IC,0
2013-03-01,barrel_bomb,IC,0
2013-03-01,massacre,IC,0
2013-03-01,intervention,IC,0
2013-03-01,shelling,IC,0
2013-03-01,battle,IC,0
2013-03-01,chemical,YPG,0
2013-03-01,air_strike,YPG,0
2013-03-01,agreement,YPG,0
2013-03-01,barrel_bomb,YPG,0
2013-03-01,massacre,YPG,0
2013-03-01,intervention,YPG,0
2013-03-01,shelling,YPG,0
2013-03-01,battle,YPG,0
2013-04-01,chemical,IS,0
2013-04-01,air_strike,IS,0
2013-04-01,agreement,IS,0
2013-04-01,barrel_bomb,IS,0
2013-04-01,massacre,IS,0
2013-04-01,intervention,IS,0
2013-04-01,shelling,IS,0
2013-04-01,battle,IS,0
2013-04-01,chemical,UN,1
2013-04-01,air_strike,UN,0
2013-04-01,agreement,UN,0
2013-04-01,barrel_bomb,UN,0
2013-04-01,massacre,UN,0
2013-04-01,intervention,UN,0
2013-04-01,shelling,UN,0
2013-04-01,battle,UN,0
2013-04-01,chemical,US,0
2013-04-01,air_strike,US,0
2013-04-01,agreement,US,0
2013-04-01,barrel_bomb,US,0
2013-04-01,massacre,US,0
2013-04-01,intervention,US,0
2013-04-01,shelling,US,0
2013-04-01,battle,US,0
2013-04-01,chemical,RS,2
2013-04-01,air_strike,RS,1
2013-04-01,agreement,RS,0
2013-04-01,barrel_bomb,RS,0
2013-04-01,massacre,RS,0
2013-04-01,intervention,RS,0
2013-04-01,shelling,RS,0
2013-04-01,battle,RS,0
2013-04-01,chemical,HZB,0
2013-04-01,air_strike,HZB,1
2013-04-01,agreement,HZB,0
2013-04-01,barrel_bomb,HZB,0
2013-04-01,massacre,HZB,0
2013-04-01,intervention,HZB,1
2013-04-01,shelling,HZB,0
2013-04-01,battle,HZB,0
2013-04-01,chemical,ANF,0
2013-04-01,air_strike,ANF,0
2013-04-01,agreement,ANF,0
2013-04-01,barrel_bomb,ANF,0
2013-04-01,massacre,ANF,0
2013-04-01,intervention,ANF,0
2013-04-01,shelling,ANF,0
2013-04-01,battle,ANF,0
2013-04-01,chemical,IR,0
2013-04-01,air_strike,IR,0
2013-04-01,agreement,IR,0
2013-04-01,barrel_bomb,IR,0
2013-04-01,massacre,IR,0
2013-04-01,intervention,IR,0
2013-04-01,shelling,IR,0
2013-04-01,battle,IR,0
2013-04-01,chemical,ASS,16
2013-04-01,air_strike,ASS,12
2013-04-01,agreement,ASS,0
2013-04-01,barrel_bomb,ASS,3
2013-04-01,massacre,ASS,9
2013-04-01,intervention,ASS,2
2013-04-01,shelling,ASS,21
2013-04-01,battle,ASS,2
2013-04-01,chemical,FSA,1
2013-04-01,air_strike,FSA,1
2013-04-01,agreement,FSA,0
2013-04-01,barrel_bomb,FSA,1
2013-04-01,massacre,FSA,0
2013-04-01,intervention,FSA,1
2013-04-01,shelling,FSA,2
2013-04-01,battle,FSA,0
2013-04-01,chemical,IC,0
2013-04-01,air_strike,IC,0
2013-04-01,agreement,IC,0
2013-04-01,barrel_bomb,IC,0
2013-04-01,massacre,IC,0
2013-04-01,intervention,IC,0
2013-04-01,shelling,IC,0
2013-04-01,battle,IC,0
2013-04-01,chemical,YPG,0
2013-04-01,air_strike,YPG,0
2013-04-01,agreement,YPG,0
2013-04-01,barrel_bomb,YPG,0
2013-04-01,massacre,YPG,0
2013-04-01,intervention,YPG,0
2013-04-01,shelling,YPG,0
2013-04-01,battle,YPG,0
2013-05-01,chemical,IS,0
2013-05-01,air_strike,IS,0
2013-05-01,agreement,IS,0
2013-05-01,barrel_bomb,IS,0
2013-05-01,massacre,IS,0
2013-05-01,intervention,IS,0
2013-05-01,shelling,IS,0
2013-05-01,battle,IS,0
2013-05-01,chemical,UN,0
2013-05-01,air_strike,UN,0
2013-05-01,agreement,UN,0
2013-05-01,barrel_bomb,UN,0
2013-05-01,massacre,UN,0
2013-05-01,intervention,UN,0
2013-05-01,shelling,UN,0
2013-05-01,battle,UN,0
2013-05-01,chemical,US,0
2013-05-01,air_strike,US,0
2013-05-01,agreement,US,0
2013-05-01,barrel_bomb,US,0
2013-05-01,massacre,US,0
2013-05-01,intervention,US,0
2013-05-01,shelling,US,0
2013-05-01,battle,US,0
2013-05-01,chemical,RS,1
2013-05-01,air_strike,RS,0
2013-05-01,agreement,RS,1
2013-05-01,barrel_bomb,RS,0
2013-05-01,massacre,RS,0
2013-05-01,intervention,RS,0
2013-05-01,shelling,RS,1
2013-05-01,battle,RS,0
2013-05-01,chemical,HZB,1
2013-05-01,air_strike,HZB,1
2013-05-01,agreement,HZB,0
2013-05-01,barrel_bomb,HZB,0
2013-05-01,massacre,HZB,1
2013-05-01,intervention,HZB,0
2013-05-01,shelling,HZB,3
2013-05-01,battle,HZB,0
2013-05-01,chemical,ANF,0
2013-05-01,air_strike,ANF,0
2013-05-01,agreement,ANF,0
2013-05-01,barrel_bomb,ANF,0
2013-05-01,massacre,ANF,0
2013-05-01,intervention,ANF,0
2013-05-01,shelling,ANF,0
2013-05-01,battle,ANF,0
2013-05-01,chemical,IR,1
2013-05-01,air_strike,IR,1
2013-05-01,agreement,IR,1
2013-05-01,barrel_bomb,IR,0
2013-05-01,massacre,IR,0
2013-05-01,intervention,IR,0
2013-05-01,shelling,IR,0
2013-05-01,battle,IR,1
2013-05-01,chemical,ASS,9
2013-05-01,air_strike,ASS,7
2013-05-01,agreement,ASS,2
2013-05-01,barrel_bomb,ASS,1
2013-05-01,massacre,ASS,7
2013-05-01,intervention,ASS,1
2013-05-01,shelling,ASS,18
2013-05-01,battle,ASS,3
2013-05-01,chemical,FSA,0
2013-05-01,air_strike,FSA,0
2013-05-01,agreement,FSA,2
2013-05-01,barrel_bomb,FSA,1
2013-05-01,massacre,FSA,0
2013-05-01,intervention,FSA,1
2013-05-01,shelling,FSA,2
2013-05-01,battle,FSA,1
2013-05-01,chemical,IC,0
2013-05-01,air_strike,IC,0
2013-05-01,agreement,IC,0
2013-05-01,barrel_bomb,IC,0
2013-05-01,massacre,IC,0
2013-05-01,intervention,IC,0
2013-05-01,shelling,IC,0
2013-05-01,battle,IC,0
2013-05-01,chemical,YPG,0
2013-05-01,air_strike,YPG,0
2013-05-01,agreement,YPG,0
2013-05-01,barrel_bomb,YPG,0
2013-05-01,massacre,YPG,0
2013-05-01,intervention,YPG,0
2013-05-01,shelling,YPG,0
2013-05-01,battle,YPG,0
2013-06-01,chemical,IS,0
2013-06-01,air_strike,IS,0
2013-06-01,agreement,IS,0
2013-06-01,barrel_bomb,IS,0
2013-06-01,massacre,IS,0
2013-06-01,intervention,IS,0
2013-06-01,shelling,IS,0
2013-06-01,battle,IS,0
2013-06-01,chemical,UN,1
2013-06-01,air_strike,UN,0
2013-06-01,agreement,UN,0
2013-06-01,barrel_bomb,UN,0
2013-06-01,massacre,UN,1
2013-06-01,intervention,UN,0
2013-06-01,shelling,UN,0
2013-06-01,battle,UN,0
2013-06-01,chemical,US,0
2013-06-01,air_strike,US,0
2013-06-01,agreement,US,0
2013-06-01,barrel_bomb,US,0
2013-06-01,massacre,US,0
2013-06-01,intervention,US,0
2013-06-01,shelling,US,0
2013-06-01,battle,US,0
2013-06-01,chemical,RS,0
2013-06-01,air_strike,RS,0
2013-06-01,agreement,RS,0
2013-06-01,barrel_bomb,RS,0
2013-06-01,massacre,RS,0
2013-06-01,intervention,RS,1
2013-06-01,shelling,RS,0
2013-06-01,battle,RS,0
2013-06-01,chemical,HZB,2
2013-06-01,air_strike,HZB,2
2013-06-01,agreement,HZB,1
2013-06-01,barrel_bomb,HZB,1
2013-06-01,massacre,HZB,1
2013-06-01,intervention,HZB,0
2013-06-01,shelling,HZB,10
2013-06-01,battle,HZB,5
2013-06-01,chemical,ANF,0
2013-06-01,air_strike,ANF,0
2013-06-01,agreement,ANF,0
2013-06-01,barrel_bomb,ANF,0
2013-06-01,massacre,ANF,0
2013-06-01,intervention,ANF,0
2013-06-01,shelling,ANF,0
2013-06-01,battle,ANF,0
2013-06-01,chemical,IR,0
2013-06-01,air_strike,IR,1
2013-06-01,agreement,IR,1
2013-06-01,barrel_bomb,IR,0
2013-06-01,massacre,IR,0
2013-06-01,intervention,IR,1
2013-06-01,shelling,IR,2
2013-06-01,battle,IR,0
2013-06-01,chemical,ASS,9
2013-06-01,air_strike,ASS,6
2013-06-01,agreement,ASS,0
2013-06-01,barrel_bomb,ASS,4
2013-06-01,massacre,ASS,5
2013-06-01,intervention,ASS,3
2013-06-01,shelling,ASS,40
2013-06-01,battle,ASS,3
2013-06-01,chemical,FSA,0
2013-06-01,air_strike,FSA,0
2013-06-01,agreement,FSA,0
2013-06-01,barrel_bomb,FSA,0
2013-06-01,massacre,FSA,0
2013-06-01,intervention,FSA,0
2013-06-01,shelling,FSA,3
2013-06-01,battle,FSA,0
2013-06-01,chemical,IC,0
2013-06-01,air_strike,IC,0
2013-06-01,agreement,IC,0
2013-06-01,barrel_bomb,IC,0
2013-06-01,massacre,IC,0
2013-06-01,intervention,IC,0
2013-06-01,shelling,IC,0
2013-06-01,battle,IC,0
2013-06-01,chemical,YPG,0
2013-06-01,air_strike,YPG,0
2013-06-01,agreement,YPG,0
2013-06-01,barrel_bomb,YPG,0
2013-06-01,massacre,YPG,0
2013-06-01,intervention,YPG,0
2013-06-01,shelling,YPG,0
2013-06-01,battle,YPG,0
2013-07-01,chemical,IS,0
2013-07-01,air_strike,IS,0
2013-07-01,agreement,IS,0
2013-07-01,barrel_bomb,IS,0
2013-07-01,massacre,IS,0
2013-07-01,intervention,IS,0
2013-07-01,shelling,IS,0
2013-07-01,battle,IS,0
2013-07-01,chemical,UN,3
2013-07-01,air_strike,UN,0
2013-07-01,agreement,UN,1
2013-07-01,barrel_bomb,UN,0
2013-07-01,massacre,UN,0
2013-07-01,intervention,UN,0
2013-07-01,shelling,UN,0
2013-07-01,battle,UN,0
2013-07-01,chemical,US,0
2013-07-01,air_strike,US,0
2013-07-01,agreement,US,0
2013-07-01,barrel_bomb,US,0
2013-07-01,massacre,US,0
2013-07-01,intervention,US,0
2013-07-01,shelling,US,0
2013-07-01,battle,US,0
2013-07-01,chemical,RS,0
2013-07-01,air_strike,RS,0
2013-07-01,agreement,RS,0
2013-07-01,barrel_bomb,RS,0
2013-07-01,massacre,RS,0
2013-07-01,intervention,RS,0
2013-07-01,shelling,RS,0
2013-07-01,battle,RS,0
2013-07-01,chemical,HZB,1
2013-07-01,air_strike,HZB,1
2013-07-01,agreement,HZB,0
2013-07-01,barrel_bomb,HZB,0
2013-07-01,massacre,HZB,0
2013-07-01,intervention,HZB,2
2013-07-01,shelling,HZB,4
2013-07-01,battle,HZB,1
2013-07-01,chemical,ANF,0
2013-07-01,air_strike,ANF,0
2013-07-01,agreement,ANF,0
2013-07-01,barrel_bomb,ANF,0
2013-07-01,massacre,ANF,0
2013-07-01,intervention,ANF,0
2013-07-01,shelling,ANF,0
2013-07-01,battle,ANF,0
2013-07-01,chemical,IR,0
2013-07-01,air_strike,IR,0
2013-07-01,agreement,IR,0
2013-07-01,barrel_bomb,IR,0
2013-07-01,massacre,IR,0
2013-07-01,intervention,IR,0
2013-07-01,shelling,IR,0
2013-07-01,battle,IR,0
2013-07-01,chemical,ASS,12
2013-07-01,air_strike,ASS,5
2013-07-01,agreement,ASS,1
2013-07-01,barrel_bomb,ASS,5
2013-07-01,massacre,ASS,8
2013-07-01,intervention,ASS,1
2013-07-01,shelling,ASS,8
2013-07-01,battle,ASS,1
2013-07-01,chemical,FSA,5
2013-07-01,air_strike,FSA,1
2013-07-01,agreement,FSA,1
2013-07-01,barrel_bomb,FSA,2
2013-07-01,massacre,FSA,0
2013-07-01,intervention,FSA,0
2013-07-01,shelling,FSA,0
2013-07-01,battle,FSA,0
2013-07-01,chemical,IC,0
2013-07-01,air_strike,IC,0
2013-07-01,agreement,IC,0
2013-07-01,barrel_bomb,IC,0
2013-07-01,massacre,IC,0
2013-07-01,intervention,IC,0
2013-07-01,shelling,IC,0
2013-07-01,battle,IC,0
2013-07-01,chemical,YPG,0
2013-07-01,air_strike,YPG,0
2013-07-01,agreement,YPG,0
2013-07-01,barrel_bomb,YPG,0
2013-07-01,massacre,YPG,0
2013-07-01,intervention,YPG,0
2013-07-01,shelling,YPG,0
2013-07-01,battle,YPG,0
2013-08-01,chemical,IS,0
2013-08-01,air_strike,IS,0
2013-08-01,agreement,IS,0
2013-08-01,barrel_bomb,IS,0
2013-08-01,massacre,IS,0
2013-08-01,intervention,IS,0
2013-08-01,shelling,IS,0
2013-08-01,battle,IS,0
2013-08-01,chemical,UN,9
2013-08-01,air_strike,UN,0
2013-08-01,agreement,UN,0
2013-08-01,barrel_bomb,UN,0
2013-08-01,massacre,UN,2
2013-08-01,intervention,UN,0
2013-08-01,shelling,UN,1
2013-08-01,battle,UN,0
2013-08-01,chemical,US,0
2013-08-01,air_strike,US,0
2013-08-01,agreement,US,0
2013-08-01,barrel_bomb,US,0
2013-08-01,massacre,US,0
2013-08-01,intervention,US,0
2013-08-01,shelling,US,0
2013-08-01,battle,US,0
